OK-501,Tulsa City & County CoC,"1,043",172,101,770,444,599,0,"1,002",41,578,267,8,149,0,41
OK-502,Oklahoma City CoC,"1,511",208,129,"1,174",535,974,2,"1,411",100,875,446,10,146,7
OK-503,Oklahoma Balance of State CoC,295,83,47,165,143,152,0,280,15,188,22,0,62,0,23,89,34
OK-504,Norman/Cleveland County CoC,138,14,10,114,55,83,0,125,13,124,6,0,2,0,6,72,10
OK-505,Northeast Oklahoma CoC,368,92,26,250,140,228,0,358,10,234,8,0,103,0,23,292,80
OK-506,Southwest Oklahoma Regional CoC,187,45,13,129,46,141,0,187,0,103,71,0,13,0,0,93,24
OK-507,Southeastern Oklahoma Regional CoC,436,117,83,236,194,242,0,414,22,297,53,7,51,0,28,200,50
OR-500,"Eugene, Springfield/Lane County CoC","1,451",135,122,"1,194",468,980,3,"1,331",120,"1,220",41,5
OR-501,"Portland, Gresham/Multnomah County CoC","3,914",399,334,"3,181","1,493","2,385",36,"3,485",429,"2,638"
OR-502,"Medford, Ashland/Jackson County CoC",527,82,45,400,201,325,1,453,74,424,39,2,20,9,33,151
OR-503,Central Oregon CoC,602,130,52,420,232,368,2,547,55,545,9,1,35,2,10,156,31
OR-505,Oregon Balance of State CoC,"5,710","1,616",541,"3,553","2,493","3,203",14,"5,117",593,"5,061"
OR-506,"Hillsboro, Beaverton/Washington County CoC",571,114,44,413,193,377,1,490,81,475,31,5,9,5,46,74
OR-507,Clackamas County CoC,463,90,50,323,206,255,2,397,66,370,27,6,34,2,24,38,21
PA-500,Philadelphia CoC,"6,112","1,753",568,"3,791","2,552","3,533",27,"5,584",528,934,"4
PA-501,Harrisburg/Dauphin County CoC,433,132,29,272,122,311,0,308,125,175,230,1,0,0,27,205,48
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",406,93,30,283,192,214,0,391,15,162,235,0,0,0,9
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",169,34,12,123,94,75,0,149,20,110,50,0,1,1,7,82
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",398,149,30,219,206,192,0,373,25,155,220,2,1,0,20
PA-505,Chester County CoC,558,121,14,423,165,393,0,524,34,336,179,3,3,2,35,198,50
PA-506,Reading/Berks County CoC,521,109,48,364,178,343,0,347,174,359,159,1,2,0,0,259,31
PA-508,Scranton/Lackawanna County CoC,242,88,25,129,113,129,0,211,31,174,42,0,0,0,26,80,25
PA-509,Eastern Pennsylvania CoC,"2,599",743,344,"1,512","1,168","1,428",3,"2,167",432,"1,957",540
PA-510,Lancaster City & County CoC,356,122,22,212,179,177,0,247,109,221,115,3,3,0,14,201,76
PA-511,"Bristol, Bensalem/Bucks County CoC",530,215,56,259,320,210,0,475,55,312,167,0,2,0,49,170
PA-512,York City & County CoC,365,148,23,194,165,197,3,312,53,254,95,2,3,0,11,165,66
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC","1,156",247,145,764,481,673,2,"1,137",19,385,675,7,4
PA-601,Western Pennsylvania CoC,986,267,96,623,435,548,3,952,34,771,139,0,5,2,69,445,106
PA-603,Beaver County CoC,131,47,3,81,66,65,0,130,1,101,29,1,0,0,0,71,33
PA-605,Erie City & County CoC,377,74,43,260,157,220,0,355,22,241,111,2,0,0,23,219,30
PR-502,Puerto Rico Balance of Commonwealth CoC,"2,343",182,123,"2,038",648,"1,690",5,95,"2,248",888,405,3,48
PR-503,South-Southeast Puerto Rico CoC,"2,075",195,105,"1,775",579,"1,488",8,23,"2,052","1,021",333,1
RI-500,Rhode Island Statewide CoC,"1,160",195,89,876,421,738,1,924,236,767,291,15,17,3,67,822
SC-500,Charleston/Low Country CoC,550,17,35,498,135,415,0,539,11,200,256,2,0,0,92,174,9
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC","1,829",417,103,"1,309",719,"1,108",2,"1,774",55,963,779
SC-502,Columbia/Midlands CoC,"1,350",175,75,"1,100",434,915,1,"1,323",27,418,880,4,7,9
SC-503,"Myrtle Beach, Sumter City & County CoC","1,322",211,112,999,503,819,0,"1,288",34,578,711,1,11,3
SD-500,South Dakota Statewide CoC,"1,072",329,128,615,456,616,0,"1,026",46,322,72,2,624,5,47
TN-500,Chattanooga/Southeast Tennessee CoC,527,96,36,395,217,310,0,513,14,314,205,0,2,0,6,353,62
TN-501,Memphis/Shelby County CoC,"1,669",371,105,"1,193",544,"1,120",5,"1,659",10,361,"1,293",1
TN-502,Knoxville/Knox County CoC,748,44,45,659,282,464,2,729,19,525,180,2,8,1,32,399,23
TN-503,Central Tennessee CoC,296,35,25,236,115,181,0,292,4,181,108,0,1,0,6,125,31
TN-504,Nashville-Davidson County CoC,"2,365",184,82,"2,099",522,"1,841",2,"2,251",114,"1,295",975,14
TN-506,Upper Cumberland CoC,249,62,16,171,127,122,0,246,3,222,13,0,0,0,14,161,34
TN-507,Jackson/West Tennessee CoC,"1,541",254,102,"1,185",701,840,0,"1,495",46,"1,029",460,4,28
TN-509,Appalachian Regional CoC,448,48,29,371,141,307,0,436,12,398,32,0,0,0,18,221,23
TN-510,Murfreesboro/Rutherford County CoC,306,46,52,208,126,180,0,306,0,225,69,0,0,0,12,150,32
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",630,158,51,421,285,335,10,614,16,590,28,2,1,2
TX-500,San Antonio/Bexar County CoC,"2,781",488,163,"2,130","1,000","1,763",18,"1,582","1,199","1,983"
TX-503,Austin/Travis County CoC,"2,138",424,177,"1,537",745,"1,386",7,"1,480",658,"1,314",667,14
TX-600,"Dallas City & County, Irving CoC","3,810",755,208,"2,847","1,912","1,890",8,"3,307",503,"1,263"
TX-601,"Fort Worth, Arlington/Tarrant County CoC","1,938",372,95,"1,471",735,"1,202",1,"1,728",210,866,973,21
TX-603,El Paso City & County CoC,"1,100",366,71,663,493,607,0,311,789,966,95,10,19,7,3,494
TX-604,Waco/McLennan County CoC,267,105,17,145,135,131,1,215,52,131,115,0,2,1,18,136,49
TX-607,Texas Balance of State CoC,"6,048","1,277",531,"4,240","2,464","3,575",9,"4,247","1,801","3
TX-611,Amarillo CoC,592,86,36,470,217,375,0,460,132,427,113,0,10,3,39,516,57
TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",256,40,18,198,124,132,0,248,8,188,68,0,0,0
TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC","4,031",646,272,"3,113","1,439","2,587",5,"3
TX-701,"Bryan, College Station/Brazos Valley CoC",161,56,8,97,70,91,0,137,24,85,75,1,0,0,0,108
UT-500,Salt Lake City & County CoC,"1,891",398,111,"1,382",642,"1,242",7,"1,461",430,"1,430",204,23
UT-503,Utah Balance of State CoC,738,187,53,498,311,427,0,616,122,645,35,6,26,7,19,474,109
UT-504,Provo/Mountainland CoC,178,53,15,110,90,88,0,146,32,164,3,0,3,0,8,76,28
VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",762,85,51,626,188,571,3,746,16,255,485,3,1,1,17
VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",723,127,44,552,226,497,0,707,16,167,522,2,1,1
VA-502,"Roanoke City & County, Salem CoC",308,47,24,237,110,198,0,293,15,161,142,0,1,0,4,290
VA-503,Virginia Beach CoC,389,109,39,241,179,209,1,359,30,144,228,1,3,2,11,182,32
VA-504,Charlottesville CoC,157,28,10,119,51,105,1,149,8,74,69,2,3,0,9,101,7
VA-505,"Newport News, Hampton/Virginia Peninsula CoC",464,91,23,350,178,286,0,437,27,145,300,2,2,1,14,290
VA-507,Portsmouth CoC,169,25,8,136,76,93,0,163,6,21,139,4,3,0,2,81,19
VA-508,Lynchburg CoC,174,33,16,125,71,103,0,163,11,88,75,0,3,0,8,92,13
VA-513,"Harrisburg, Winchester/Western Virginia CoC",268,54,19,195,111,157,0,238,30,209,41,1,0,0,17,261
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",209,57,18,134,89,120,0,183,26,105,70,6,3,0,25,148
VA-521,Virginia Balance of State CoC,654,164,77,413,315,339,0,613,41,381,230,1,10,1,31,392,95
VA-600,Arlington County CoC,174,28,14,132,133,41,0,145,29,60,101,4,1,1,7,136,23
VA-601,Fairfax County CoC,"1,059",342,92,625,485,573,1,867,192,453,514,49,3,2,38,590
VA-602,Loudoun County CoC,134,43,9,82,65,69,0,115,19,75,48,4,2,0,5,70,21
VA-603,Alexandria CoC,224,64,14,146,88,135,1,178,46,69,150,4,0,0,1,153,39
VA-604,Prince William County CoC,400,135,20,245,196,204,0,351,49,138,223,1,1,2,35,173,47
VI-500,Virgin Islands CoC,341,22,8,311,80,261,0,304,37,51,257,1,6,1,25,53,15
VT-500,Vermont Balance of State CoC,785,191,98,496,350,434,1,729,56,713,43,2,6,0,21,470,122
VT-501,Burlington/Chittenden County CoC,332,72,27,233,124,206,2,311,21,255,45,4,6,0,22,190,39
WA-500,Seattle/King County CoC,"10,730","1,703",967,"8,060","3,587","7,111",32,"9,233","1,497","4
WA-501,Washington Balance of State CoC,"5,706","1,312",479,"3,915","2,510","3,183",13,"4,629","1,077","4
WA-502,Spokane City & County CoC,981,206,69,706,422,559,0,925,56,774,58,4,48,20,77,526,83
WA-503,"Tacoma, Lakewood/Pierce County CoC","1,762",410,140,"1,212",781,979,2,"1,605",157,591,285,15,51
WA-504,Everett/Snohomish County CoC,960,181,70,709,377,576,7,855,105,724,77,29,21,27,82,366,107
WA-508,Vancouver/Clark County CoC,688,226,42,420,315,373,0,617,71,561,30,2,12,55,28,221,65
WI-500,Wisconsin Balance of State CoC,"3,445","1,205",343,"1,897","1,677","1,763",5,"3,146",299,"2,289"
WI-501,Milwaukee City & County CoC,"1,415",380,155,880,557,855,3,"1,300",115,376,922,6,11,5,95
WI-502,Racine City & County CoC,196,54,11,131,87,109,0,184,12,92,99,0,1,0,4,124,36
WI-503,Madison/Dane County CoC,629,170,49,410,271,356,2,581,48,273,311,2,6,3,34,365,116
WV-500,"Wheeling, Weirton Area CoC",91,15,6,70,28,63,0,89,2,84,5,0,0,0,2,62
WV-501,"Huntington/Cabell, Wayne Counties CoC",228,56,28,144,109,119,0,228,0,194,32,0,1,0,1,151
WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",320,37,21,262,80,240,0,317,3,237,72,1,1,0
WV-508,West Virginia Balance of State CoC,748,112,55,581,264,484,0,735,13,597,107,0,4,1,39,521,86
WY-500,Wyoming Statewide CoC,857,195,61,601,338,518,1,736,121,660,39,2,128,0,28,297,63
,Total,"549,928","120,819","50,001","379,108","217,268","330,890","1,770","428,629","121
,,,,,,,,,,,,,,,,,,
"a MO-604 covers territory in both Missouri and Kansas. The record described in this file represents the CoC's total territory, the sum of the point-in-time estimates the CoC separately reported for the portions of its territory in MO and in KS. However, in the companion file, Point-in-Time Estimates by State, MO-604's data have been split up between MO and KS.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CoC Number,CoC Name,"Overall Homeless, 2015","Overall Homeless - Under 18, 2015","Overall Homeless - Age 18 to 24, 2015","Overall Homeless - Over 24, 2015","Overall Homeless - Female, 2015","Overall Homeless - Male, 2015","Overall Homeless - Transgender, 2015","Overall Homeless - Non-Hispanic/Non-Latino, 2015","Overall Homeless - Hispanic/Latino
AK-500,Anchorage CoC,"1,208",258,128,822,453,753,2,"1,136",72,440,122,12,520,53,61
AK-501,Alaska Balance of State CoC,748,153,69,526,320,428,0,726,22,305,22,6,363,9,43,433,87
AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC","1,153",181,89,883,386,759,8,"1,133",20,391,748,1,8
AL-501,Mobile City & County/Baldwin County CoC,578,72,36,470,173,405,0,564,14,230,335,1,2,1,9,258,24
AL-502,Florence/Northwest Alabama CoC,245,56,5,184,142,102,1,235,10,214,26,0,3,0,2,60,23
AL-503,Huntsville/North Alabama CoC,420,81,20,319,150,270,0,413,7,246,158,3,6,0,7,339,75
AL-504,Montgomery City & County CoC,441,70,24,347,197,244,0,429,12,108,326,0,0,0,7,171,18
AL-505,Gadsden/Northeast Alabama CoC,156,23,24,109,64,92,0,155,1,86,64,0,0,0,6,97,18
AL-506,Tuscaloosa City & County CoC,339,94,21,224,134,204,1,337,2,93,244,0,0,0,2,0,0
AL-507,Alabama Balance of State CoC,638,139,52,447,286,351,1,635,3,445,189,0,0,0,4,201,75
AR-500,Little Rock/Central Arkansas CoC,830,43,44,743,220,610,0,765,65,344,467,1,2,1,15,254,20
AR-501,Fayetteville/Northwest Arkansas CoC,665,180,60,425,300,365,0,614,51,502,90,1,23,28,21,431,115
AR-503,Arkansas  Balance of State  CoC,774,145,114,515,343,431,0,653,121,491,272,1,1,0,9,317,73
AR-504,Delta Hills CoC,40,2,0,38,25,15,0,40,0,33,7,0,0,0,0,26,2
AR-505,Southeast Arkansas CoC,72,31,7,34,38,34,0,56,16,22,49,0,0,0,1,59,28
AR-508,Fort Smith CoC,179,16,18,145,52,127,0,15,164,151,18,4,6,0,0,74,16
AZ-500,Arizona Balance of State CoC,"2,402",396,199,"1,807","1,036","1,364",2,"1,895",507,"1,736",98
AZ-501,Tucson/Pima County CoC,"1,863",340,188,"1,335",662,"1,196",5,"1,274",589,"1,395",226,7
AZ-502,"Phoenix, Mesa/Maricopa County CoC","5,631","1,388",437,"3,806","2,268","3,356",7,"4,347","1,284"
CA-500,San Jose/Santa Clara City & County CoC,"6,556",587,897,"5,072","1,782","4,729",45,"3,907","2,649","2,889"
CA-501,San Francisco CoC,"6,775",444,"1,389","4,942","1,814","4,849",112,"5,525","1,250","2
CA-502,"Oakland, Berkeley/Alameda County CoC","4,040",541,414,"3,085","1,529","2,484",27,"3,280",760,"1,279"
CA-503,Sacramento City & County CoC,"2,659",452,303,"1,904",920,"1,737",2,"2,208",451,"1,485",921,22
CA-504,"Santa Rosa, Petaluma/Sonoma County CoC","3,097",263,647,"2,187",992,"2,086",19,"2,498",599,"2,048",199
CA-505,Richmond/Contra Costa County CoC,"2,031",249,173,"1,609",776,"1,252",3,"1,604",427,"1,042",659,37
CA-506,"Salinas/Monterey, San Benito Counties CoC","2,959",322,310,"2,327",900,"2,054",5,"1,883","1,076","1,643"
CA-507,Marin County CoC,"1,318",144,377,797,370,939,9,"1,091",227,795,256,20,65,9,173
CA-508,Watsonville/Santa Cruz City & County CoC,"1,964",297,274,"1,393",658,"1,298",8,"1,219",745,"1,253",115,48
CA-509,Mendocino County CoC,947,63,102,782,320,624,3,820,127,718,12,1,103,14,99,112,11
CA-510,"Turlock, Modesto/Stanislaus County CoC","1,408",177,95,"1,136",384,"1,022",2,993,415,"1,175",116,16
CA-511,Stockton/San Joaquin County CoC,"1,708",472,69,"1,167",696,"1,012",0,"1,174",534,"1,112",404,36
CA-512,Daly/San Mateo County CoC,"1,483",305,78,"1,100",545,936,2,"1,007",476,786,308,53,160,138
CA-513,"Visalia/Kings, Tulare Counties CoC",862,85,79,698,329,533,0,485,377,731,65,2,33,7,24,161
CA-514,Fresno City & County/Madera County CoC,"1,722",193,188,"1,341",526,"1,194",2,"1,038",684,"1,256",228,27
CA-515,"Roseville, Rocklin/Placer County CoC",796,120,65,611,305,491,0,736,60,681,18,7,51,5,34,216
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",591,48,52,491,191,400,0,527,64,518,24
CA-517,Napa City & County CoC,293,44,21,228,112,180,1,218,75,222,16,3,41,2,9,132,17
CA-518,Vallejo/Solano County CoC,"1,082",62,117,903,345,734,3,844,238,463,375,23,42,4,175,108
CA-519,"Chico, Paradise/Butte County CoC",571,59,64,448,212,359,0,505,66,475,22,3,31,6,34,211
CA-520,Merced City & County CoC,898,16,73,809,330,568,0,620,278,501,157,10,25,27,178,99,4
CA-521,"Davis, Woodland/Yolo County CoC",498,86,49,363,188,310,0,378,120,312,80,1,1,5,99,163
CA-522,Humboldt County CoC,"1,180",113,101,966,414,766,0,"1,102",78,934,44,5,164,7,26
CA-523,"Colusa, Glenn, Trinity Counties CoC",136,32,10,94,55,81,0,86,50,130,1,1,4,0,0
CA-524,Yuba City & County/Sutter County CoC,716,182,48,486,387,329,0,569,147,560,109,10,16,0,21,175,52
CA-525,El Dorado County CoC,269,76,17,176,119,150,0,207,62,244,1,6,0,5,13,46,24
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",430,54,50,326,162,268,0,374,56,364,13,3,28,7
CA-527,Tehama County CoC,138,15,11,112,45,93,0,126,12,119,0,0,16,0,3,37,5
CA-529,Lake County CoC,315,51,14,250,144,169,2,296,19,275,10,2,27,1,0,15,5
CA-530,"Alpine, Inyo, Mono Counties CoC",53,4,10,39,13,40,0,47,6,45,4,0,3,1,0
CA-600,Los Angeles City & County CoC,"41,174","4,205","3,089","33,880","13,554","27,392",228,"30,076","11,098"
CA-601,San Diego City and County CoC,"8,742","1,278",846,"6,618","3,170","5,553",19,"6,332","2,410","5
CA-602,"Santa Ana, Anaheim/Orange County CoC","4,452",853,247,"3,352","1,722","2,729",1,"2,724","1,728","3
CA-603,Santa Maria/Santa Barbara County CoC,"1,729",217,131,"1,381",606,"1,121",2,"1,177",552,"1,109",102,10
CA-604,Bakersfield/Kern County CoC,954,150,66,738,294,660,0,665,289,704,128,26,19,3,74,361,102
CA-606,Long Beach CoC,"2,345",255,134,"1,956",742,"1,597",6,"1,759",586,"1,281",808,67
CA-607,Pasadena CoC,632,59,43,530,194,437,1,474,158,278,273,8,12,5,56,83,21
CA-608,Riverside City & County CoC,"2,372",204,183,"1,985",777,"1,588",7,"1,665",707,"1,781",392,28
CA-609,San Bernardino City & County CoC,"2,149",357,228,"1,564",768,"1,380",1,"1,496",653,"1,251",616,47
CA-611,"Oxnard, San Buenaventura/Ventura County CoC","1,417",178,113,"1,126",546,869,2,822,595,967,127,12,51,16
CA-612,Glendale CoC,208,44,11,153,85,123,0,174,34,91,40,5,3,7,62,45,17
CA-613,Imperial County CoC,554,76,42,436,163,391,0,256,298,511,16,6,7,3,11,150,40
CA-614,San Luis Obispo County CoC,"1,515",225,415,875,492,"1,018",5,"1,196",319,"1,183",79,7,36
CO-500,Colorado Balance of State CoC,"3,545",908,386,"2,251","1,465","2,073",7,"2,248","1,297","2,967"
CO-503,Metropolitan Denver CoC,"5,335","1,443",329,"3,563","2,102","3,225",8,"3,860","1,475","2
CO-504,Colorado Springs/El Paso County CoC,"1,073",177,93,803,356,714,3,898,175,784,189,9,40,0,51,496
CT-503,"Bridgeport, Stamford, Norwalk, Danbury/Fairfield County CoC",913,239,57,617,363,549,1,623,290,419,442,9,13,5
CT-505,Connecticut Balance of State CoC,"3,134",588,177,"2,369","1,142","1,986",6,"2,300",834,"1,745","1
DC-500,District of Columbia CoC,"7,298","2,056",736,"4,506","3,087","4,198",13,"6,914",384,443,"6
DE-500,Delaware Statewide CoC,953,227,81,645,400,553,0,899,54,369,513,3,11,3,54,529,108
FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC","1,198",148,101,949,374,823,1,"1,081",117,911,242,4,9
FL-501,Tampa/Hillsborough County CoC,"1,931",365,140,"1,426",741,"1,188",2,"1,627",304,897,877,16,18
FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC","3,387",377,158,"2,852",958,"2,423",6,"3,155",232,"2,168"
FL-503,"Lakeland, Winterhaven/Polk County CoC",464,74,18,372,161,303,0,426,38,269,171,1,16,3,4,138
FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC","1,325",221,56,"1,048",481,840,4,"1,207",118,982,264,0
FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",683,74,116,493,211,472,0,655,28,505,151,8,5,3,11,154
FL-506,Tallahassee/Leon County CoC,863,163,62,638,311,552,0,827,36,311,524,4,7,3,14,320,82
FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC","2,112",457,181,"1,474",790,"1,321",1,"1,676",436,"1,016"
FL-508,"Gainesville/Alachua, Putnam Counties CoC",870,65,38,767,533,334,3,811,59,489,289,6,48,5,33,129
FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC","2,412",689,59,"1,664","1,119","1,291",2,"2,089",323,"1
FL-510,"Jacksonville-Duval, Clay Counties CoC","1,853",355,101,"1,397",785,"1,068",0,"1,752",101,708,989,5
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC","1,014",234,50,730,274,739,1,983,31,599,329,4,62,6,14
FL-512,St. Johns County CoC,"1,161",167,37,957,326,835,0,"1,083",78,814,320,4,3,0,20
FL-513,"Palm Bay, Melbourne/Brevard County CoC","1,072",244,86,742,414,658,0,994,78,749,252,4,4,12,51
FL-514,Ocala/Marion County CoC,787,130,57,600,266,521,0,732,55,486,230,6,0,3,62,163,56
FL-515,"Panama City/Bay, Jackson Counties CoC",317,31,21,265,113,204,0,305,12,234,68,0,1,7,7,43
FL-517,"Hendry, Hardee, Highlands Counties CoC","1,218",432,25,761,442,776,0,778,440,965,208,0,10,0
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC","1,115",175,306,634,298,817,0,"1,069",46,537,484,12
FL-519,Pasco County CoC,"1,019",224,135,660,479,540,0,970,49,864,127,0,9,0,19,96
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",731,127,63,541,311,420,0,622,109,576,134,1,7,5
FL-600,Miami-Dade County CoC,"4,152",945,255,"2,952","1,327","2,792",33,"2,684","1,468","1,723"
FL-601,Ft Lauderdale/Broward County CoC,"2,615",360,176,"2,079",856,"1,754",5,"2,239",376,"1,167","1,406"
FL-602,Punta Gorda/Charlotte County CoC,562,173,14,375,233,329,0,509,53,516,31,3,12,0,0,59,28
FL-603,"Ft Myers, Cape Coral/Lee County CoC",614,65,41,508,206,408,0,537,77,437,157,0,7,4,9,223
FL-604,Monroe County CoC,615,35,23,557,153,461,1,553,62,518,49,2,16,7,23,191,22
FL-605,West Palm Beach/Palm Beach County CoC,"1,421",140,100,"1,181",414,"1,007",0,"1,252",169,804,573,2,11
FL-606,Naples/Collier County CoC,389,69,32,288,143,246,0,296,93,295,57,4,1,0,32,211,44
GA-500,Atlanta CoC,"4,317",369,216,"3,732","1,051","3,238",28,"4,160",157,667,"3,505"
GA-501,Georgia Balance of State CoC,"5,797","1,445",359,"3,993","2,504","3,293",0,"5,447",350,"2,631"
GA-502,Fulton County CoC,473,113,52,308,213,259,1,467,6,49,420,2,0,0,2,137,45
GA-503,Athens-Clarke County CoC,226,26,11,189,80,146,0,133,93,100,120,0,2,0,4,127,24
GA-504,Augusta-Richmond County CoC,407,74,22,311,154,253,0,401,6,119,268,1,2,1,16,145,16
GA-505,Columbus-Muscogee CoC,371,30,20,321,122,248,1,362,9,139,223,0,1,0,8,170,30
GA-506,Marietta/Cobb County CoC,415,136,18,261,193,222,0,389,26,124,274,1,1,1,14,110,35
GA-507,Savannah/Chatham County CoC,"1,100",90,67,943,284,816,0,"1,066",34,394,685,5,5,0,11
GA-508,DeKalb County CoC,684,217,47,420,277,407,0,664,20,84,574,1,2,1,22,91,54
GU-500,Guam CoC,"1,280",520,123,637,609,671,0,"1,274",6,11,4,46,1,"1,191"
HI-500,Hawaii Balance of State CoC,"2,717",580,211,"1,926","1,072","1,641",4,"2,412",305,"1,025",70
HI-501,Honolulu City and County CoC,"4,903","1,338",320,"3,245","2,102","2,785",16,"4,267",636,827,193
IA-500,"Sioux City/Dakota, Woodbury Counties CoC",276,108,41,127,133,143,0,228,48,168,32,0,41,6,29,89
IA-501,Iowa Balance of State CoC,"1,975",755,203,"1,017",953,"1,019",3,"1,828",147,"1,205",592,9
IA-502,Des Moines/Polk County CoC,830,167,74,589,323,506,1,777,53,599,179,7,7,0,38,399,67
ID-500,Boise/Ada County CoC,755,89,55,611,253,500,2,695,60,651,43,4,37,5,15,451,63
ID-501,Idaho Balance of State CoC,"1,211",395,105,711,587,623,1,"1,034",177,"1,082",26,7,72,11
IL-500,McHenry County CoC,177,40,5,132,66,111,0,157,20,141,16,0,11,0,9,83,10
IL-501,"Rockford/DeKalb, Winnebago, Boone Counties CoC",428,124,56,248,235,193,0,360,68,197,188,0,4,1,38
IL-502,"Waukegan, North Chicago/Lake County CoC",386,117,34,235,194,192,0,297,89,188,168,1,1,0,28,215
IL-503,"Champaign, Urbana, Rantoul/Champaign County CoC",163,30,25,108,42,121,0,156,7,76,79,0,2,0,6
IL-504,Madison County CoC,168,86,12,70,96,72,0,162,6,87,67,0,0,0,14,50,22
IL-506,"Joliet, Bolingbrook/Will County CoC",340,89,24,227,140,200,0,315,25,161,173,0,0,0,6,190
IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",451,126,52,273,182,269,0,436,15,256,162,6,0
IL-508,"East St. Louis, Belleville/St. Clair County CoC",318,95,26,197,140,178,0,316,2,72,241,0,0,2,3,47
IL-510,Chicago CoC,"6,786","1,422",691,"4,673","2,406","4,361",19,"5,690","1,096","1
IL-511,Cook County CoC,895,233,64,598,388,507,0,782,113,395,455,13,6,2,24,414,73
IL-512,Bloomington/Central Illinois CoC,619,196,72,351,316,303,0,548,71,292,283,3,1,0,40,446,152
IL-513,Springfield/Sangamon County CoC,326,68,25,233,133,193,0,301,25,137,171,0,3,0,15,182,34
IL-514,DuPage County CoC,672,240,84,348,361,310,1,569,103,400,212,22,1,1,36,204,48
IL-515,South Central Illinois CoC,122,46,8,68,62,60,0,114,8,104,14,1,1,0,2,43,11
IL-516,Decatur/Macon County CoC,238,41,24,173,98,140,0,237,1,133,93,0,3,0,9,107,6
IL-517,"Aurora, Elgin/Kane County CoC",388,78,24,286,137,251,0,310,78,225,136,3,3,0,21,304
IL-518,"Rock Island, Moline/Northwestern Illinois CoC",254,44,41,169,91,163,0,192,62,161,80,0,0,0,13,119
IL-519,West Central Illinois CoC,100,27,28,45,52,48,0,98,2,79,11,3,2,0,5,55,17
IL-520,Southern Illinois CoC,346,85,54,207,152,194,0,338,8,249,69,1,0,0,27,186,48
IN-502,Indiana Balance of State CoC,"4,197",968,371,"2,858","1,773","2,424",0,"4,029",168,"2,818","1
IN-503,Indianapolis CoC,"1,666",293,121,"1,252",586,"1,073",7,"1,618",48,678,910,11,19
KS-502,Wichita/Sedgwick County CoC,561,97,48,416,187,374,0,499,62,324,160,8,20,1,48,354,41
KS-503,Topeka/Shawnee County CoC,405,83,31,291,184,221,0,382,23,221,94,4,49,3,34,287,67
KS-505,"Overland Park, Shawnee/Johnson County CoC",174,94,13,67,106,68,0,137,37,122,43,0,0,0,9,94
KS-507,Kansas Balance of State CoC,"1,208",363,65,780,557,648,3,"1,077",131,906,208,0,34,4,56
KY-500,Kentucky Balance of State CoC,"2,119",526,201,"1,392",995,"1,120",4,"2,058",61,"1,756",232,4
KY-501,Louisville-Jefferson County CoC,"1,161",204,75,882,348,811,2,"1,132",29,495,597,2,3,2,62
KY-502,Lexington-Fayette County CoC,"1,258",131,76,"1,051",363,892,3,"1,213",45,837,364,1,18,7
LA-500,Lafayette/Acadiana CoC,493,105,36,352,191,302,0,478,15,192,281,5,4,0,11,182,38
LA-502,"Shreveport, Bossier/Northwest Louisiana CoC",390,53,25,312,131,259,0,385,5,146,222,1,7,0,14,212
LA-503,New Orleans/Jefferson Parish CoC,"1,703",137,248,"1,318",476,"1,217",10,"1,643",60,626,"1,024",12
LA-505,Monroe/Northeast Louisiana CoC,191,76,22,93,111,80,0,191,0,40,147,0,2,0,2,33,9
LA-506,Slidell/Southeast Louisiana CoC,243,68,11,164,98,144,1,241,2,97,140,0,0,0,6,70,13
LA-507,Alexandria/Central Louisiana CoC,154,15,15,124,76,77,1,154,0,53,94,1,1,0,5,50,1
